product_id,mse_id,state,district,category_l1,category_l2,product_name,description,price,quantity,is_handmade
PROD01856,MSE02346,Madhya Pradesh,Jabalpur,Fashion,Women's Apparel,Silk Stole,Silk Stole by Jabalpur Enterprise 2346 in Jabalpur.,1475.16,2 piece,1
PROD01857,MSE04578,Karnataka,Bengaluru Urban,Food & Beverage,Packaged Foods,Masala Mix,Masala Mix by Bengaluru Urban Enterprise 4578 in Bengaluru Urban.,141.14,1 piece,1
PROD01858,MSE00435,Madhya Pradesh,Indore,Fashion,Women's Apparel,Kurta Fabric,Kurta Fabric by Indore Enterprise 435 in Indore.,1008.04,1 kg,1
PROD01859,MSE01775,West Bengal,Durgapur,Fashion,Women's Apparel,Cotton Saree,Cotton Saree by Durgapur Enterprise 1775 in Durgapur.,2828.55,1 piece,1
PROD01860,MSE03086,Karnataka,Hubballi,Fashion,Women's Apparel,Silk Stole,Silk Stole by Hubballi Enterprise 3086 in Hubballi.,2428.99,250 ml,1
PROD01861,MSE01346,West Bengal,Kolkata,Food & Beverage,Packaged Foods,Ready-to-Eat Snacks,Ready-to-Eat Snacks by Kolkata Enterprise 1346 in Kolkata.,256.75,2 piece,1
PROD01862,MSE04474,Uttar Pradesh,Varanasi,Home & Kitchen,Home Decor,Storage Rack,Storage Rack by Varanasi Enterprise 4474 in Varanasi.,778.89,250 ml,0
PROD01863,MSE01304,Gujarat,Ahmedabad,Home & Kitchen,Home Decor,Wooden Chair,Wooden Chair by Ahmedabad Enterprise 1304 in Ahmedabad.,606.94,2 piece,0
PROD01864,MSE01516,Karnataka,Belagavi,Food & Beverage,Packaged Foods,Ready-to-Eat Snacks,Ready-to-Eat Snacks by Belagavi Enterprise 1516 in Belagavi.,382.38,1 kg,1
PROD01865,MSE04521,Rajasthan,Jaipur,Fashion,Women's Apparel,Cotton Saree,Cotton Saree by Jaipur Enterprise 4521 in Jaipur.,806.0,200 gram,1
PROD01866,MSE04158,Madhya Pradesh,Ujjain,Food & Beverage,Packaged Foods,Masala Mix,Masala Mix by Ujjain Enterprise 4158 in Ujjain.,180.55,1 piece,1
PROD01867,MSE00055,Maharashtra,Nagpur,Home & Kitchen,Home Decor,Decorative Shelf,Decorative Shelf by Nagpur Enterprise 55 in Nagpur.,955.69,500 gram,0
PROD01868,MSE04909,Maharashtra,Nagpur,Food & Beverage,Packaged Foods,Ready-to-Eat Snacks,Ready-to-Eat Snacks by Nagpur Enterprise 4909 in Nagpur.,106.72,250 ml,1
PROD01869,MSE03435,Gujarat,Ahmedabad,Food & Beverage,Packaged Foods,Papad,Papad by Ahmedabad Enterprise 3435 in Ahmedabad.,167.75,200 gram,1
PROD01870,MSE02035,Madhya Pradesh,Gwalior,Food & Beverage,Packaged Foods,Papad,Papad by Gwalior Enterprise 2035 in Gwalior.,256.48,200 gram,1
PROD01871,MSE02765,Tamil Nadu,Salem,Food & Beverage,Packaged Foods,Ready-to-Eat Snacks,Ready-to-Eat Snacks by Salem Enterprise 2765 in Salem.,289.51,200 gram,1
PROD01872,MSE01921,West Bengal,Howrah,Food & Beverage,Packaged Foods,Masala Mix,Masala Mix by Howrah Enterprise 1921 in Howrah.,294.84,200 gram,1
PROD01873,MSE04647,Kerala,Thiruvananthapuram,Food & Beverage,Packaged Foods,Ready-to-Eat Snacks,Ready-to-Eat Snacks by Thiruvananthapuram Enterprise 4647 in Thiruvananthapuram.,147.16,1 kg,1
PROD01874,MSE02980,Maharashtra,Mumbai,Food & Beverage,Packaged Foods,Masala Mix,Masala Mix by Mumbai Enterprise 2980 in Mumbai.,302.54,200 gram,1
PROD01875,MSE00734,Uttar Pradesh,Lucknow,Food & Beverage,Packaged Foods,Masala Mix,Masala Mix by Lucknow Enterprise 734 in Lucknow.,190.19,2 piece,1
PROD01876,MSE02152,Tamil Nadu,Salem,Food & Beverage,Packaged Foods,Mango Pickle,Mango Pickle by Salem Enterprise 2152 in Salem.,248.66,2 piece,1
PROD01877,MSE02947,Madhya Pradesh,Gwalior,Electronics,Mobile & Accessories,Power Adapter,Power Adapter by Gwalior Enterprise 2947 in Gwalior.,4049.55,1 piece,0
PROD01878,MSE00088,Karnataka,Mysuru,Food & Beverage,Packaged Foods,Mango Pickle,Mango Pickle by Mysuru Enterprise 88 in Mysuru.,375.38,1 kg,1
PROD01879,MSE01228,Karnataka,Hubballi,Fashion,Women's Apparel,Kurta Fabric,Kurta Fabric by Hubballi Enterprise 1228 in Hubballi.,1980.85,2 piece,1
PROD01880,MSE00781,Maharashtra,Aurangabad,Services,Digital Services,IT Support,IT Support by Aurangabad Enterprise 781 in Aurangabad.,3493.21,2 piece,0
PROD01881,MSE00829,Maharashtra,Mumbai,Fashion,Women's Apparel,Cotton Saree,Cotton Saree by Mumbai Enterprise 829 in Mumbai.,2929.47,2 piece,1
PROD01882,MSE03624,West Bengal,Howrah,Fashion,Women's Apparel,Kurta Fabric,Kurta Fabric by Howrah Enterprise 3624 in Howrah.,2191.47,200 gram,1
PROD01883,MSE04890,Uttar Pradesh,Agra,Fashion,Women's Apparel,Kurta Fabric,Kurta Fabric by Agra Enterprise 4890 in Agra.,453.92,200 gram,1
PROD01884,MSE00163,West Bengal,Kolkata,Services,Digital Services,IT Support,IT Support by Kolkata Enterprise 163 in Kolkata.,5607.93,1 piece,0
PROD01885,MSE04435,Kerala,Kottayam,Fashion,Women's Apparel,Handloom Dupatta,Handloom Dupatta by Kottayam Enterprise 4435 in Kottayam.,2568.63,2 piece,1
PROD01886,MSE04358,Karnataka,Bengaluru Urban,Agriculture,Seeds,Herbal Saplings,Herbal Saplings by Bengaluru Urban Enterprise 4358 in Bengaluru Urban.,881.44,250 ml,0
PROD01887,MSE03090,Kerala,Thiruvananthapuram,Food & Beverage,Packaged Foods,Papad,Papad by Thiruvananthapuram Enterprise 3090 in Thiruvananthapuram.,133.94,500 gram,1
PROD01888,MSE03910,Kerala,Kozhikode,Home & Kitchen,Home Decor,Wooden Chair,Wooden Chair by Kozhikode Enterprise 3910 in Kozhikode.,568.48,2 piece,0
PROD01889,MSE00831,Kerala,Thrissur,Home & Kitchen,Home Decor,Storage Rack,Storage Rack by Thrissur Enterprise 831 in Thrissur.,2316.12,250 ml,0
PROD01890,MSE03727,Karnataka,Mysuru,Services,Digital Services,Web Development,Web Development by Mysuru Enterprise 3727 in Mysuru.,5153.54,250 ml,0
PROD01891,MSE02833,Madhya Pradesh,Ujjain,Food & Beverage,Packaged Foods,Ready-to-Eat Snacks,Ready-to-Eat Snacks by Ujjain Enterprise 2833 in Ujjain.,195.17,1 kg,1
PROD01892,MSE02726,Gujarat,Rajkot,Food & Beverage,Packaged Foods,Mango Pickle,Mango Pickle by Rajkot Enterprise 2726 in Rajkot.,396.09,500 gram,1
PROD01893,MSE01283,Haryana,Gurugram,Home & Kitchen,Home Decor,Decorative Shelf,Decorative Shelf by Gurugram Enterprise 1283 in Gurugram.,1777.85,200 gram,0
PROD01894,MSE02070,Kerala,Thiruvananthapuram,Beauty & Personal Care,Skincare,Herbal Face Pack,Herbal Face Pack by Thiruvananthapuram Enterprise 2070 in Thiruvananthapuram.,1726.72,500 gram,0
PROD01895,MSE04826,Karnataka,Hubballi,Home & Kitchen,Home Decor,Decorative Shelf,Decorative Shelf by Hubballi Enterprise 4826 in Hubballi.,2333.15,1 piece,0
PROD01896,MSE02677,Uttar Pradesh,Lucknow,Fashion,Women's Apparel,Kurta Fabric,Kurta Fabric by Lucknow Enterprise 2677 in Lucknow.,1271.43,2 piece,1
PROD01897,MSE03573,Rajasthan,Kota,Food & Beverage,Packaged Foods,Papad,Papad by Kota Enterprise 3573 in Kota.,322.72,500 gram,1
PROD01898,MSE01978,West Bengal,Howrah,Services,Digital Services,Web Development,Web Development by Howrah Enterprise 1978 in Howrah.,3636.08,1 kg,0
PROD01899,MSE04127,Rajasthan,Bikaner,Food & Beverage,Packaged Foods,Papad,Papad by Bikaner Enterprise 4127 in Bikaner.,306.17,250 ml,1
PROD01900,MSE00355,Karnataka,Belagavi,Home & Kitchen,Home Decor,Kitchen Organizer,Kitchen Organizer by Belagavi Enterprise 355 in Belagavi.,1112.01,2 piece,0
PROD01901,MSE02380,Rajasthan,Jaipur,Home & Kitchen,Home Decor,Storage Rack,Storage Rack by Jaipur Enterprise 2380 in Jaipur.,1568.99,1 piece,0
PROD01902,MSE03273,Maharashtra,Mumbai,Food & Beverage,Packaged Foods,Mango Pickle,Mango Pickle by Mumbai Enterprise 3273 in Mumbai.,193.86,500 gram,1
PROD01903,MSE00712,Gujarat,Rajkot,Home & Kitchen,Home Decor,Decorative Shelf,Decorative Shelf by Rajkot Enterprise 712 in Rajkot.,2192.32,250 ml,0
PROD01904,MSE02510,Madhya Pradesh,Jabalpur,Services,Digital Services,Web Development,Web Development by Jabalpur Enterprise 2510 in Jabalpur.,1684.11,1 piece,0
PROD01905,MSE00637,Kerala,Ernakulam,Food & Beverage,Packaged Foods,Papad,Papad by Ernakulam Enterprise 637 in Ernakulam.,226.05,2 piece,1
PROD01906,MSE00060,Tamil Nadu,Madurai,Food & Beverage,Packaged Foods,Ready-to-Eat Snacks,Ready-to-Eat Snacks by Madurai Enterprise 60 in Madurai.,294.64,2 piece,1
PROD01907,MSE03947,Gujarat,Vadodara,Agriculture,Seeds,Vegetable Seeds,Vegetable Seeds by Vadodara Enterprise 3947 in Vadodara.,1188.77,200 gram,0
PROD01908,MSE04797,Rajasthan,Jodhpur,Services,Digital Services,Web Development,Web Development by Jodhpur Enterprise 4797 in Jodhpur.,691.01,1 piece,0
PROD01909,MSE04520,Karnataka,Belagavi,Fashion,Women's Apparel,Handloom Dupatta,Handloom Dupatta by Belagavi Enterprise 4520 in Belagavi.,1068.42,1 kg,1
PROD01910,MSE01389,Rajasthan,Udaipur,Beauty & Personal Care,Skincare,Herbal Face Pack,Herbal Face Pack by Udaipur Enterprise 1389 in Udaipur.,167.85,500 gram,0
PROD01911,MSE02108,Gujarat,Ahmedabad,Fashion,Women's Apparel,Silk Stole,Silk Stole by Ahmedabad Enterprise 2108 in Ahmedabad.,906.07,500 gram,1
PROD01912,MSE03117,West Bengal,Durgapur,Services,Digital Services,Web Development,Web Development by Durgapur Enterprise 3117 in Durgapur.,5270.53,2 piece,0
PROD01913,MSE00993,Rajasthan,Jaipur,Handicrafts & Handloom,Crafts,Brass Lamp,Brass Lamp by Jaipur Enterprise 993 in Jaipur.,1714.37,250 ml,1
PROD01914,MSE00975,Kerala,Kottayam,Home & Kitchen,Home Decor,Storage Rack,Storage Rack by Kottayam Enterprise 975 in Kottayam.,1248.07,250 ml,0
PROD01915,MSE01786,West Bengal,Kolkata,Home & Kitchen,Home Decor,Decorative Shelf,Decorative Shelf by Kolkata Enterprise 1786 in Kolkata.,1183.71,200 gram,0
PROD01916,MSE02177,Maharashtra,Pune,Handicrafts & Handloom,Crafts,Brass Lamp,Brass Lamp by Pune Enterprise 2177 in Pune.,1233.17,200 gram,1
PROD01917,MSE03373,Gujarat,Rajkot,Fashion,Women's Apparel,Cotton Saree,Cotton Saree by Rajkot Enterprise 3373 in Rajkot.,1545.54,500 gram,1
PROD01918,MSE02092,Kerala,Thrissur,Food & Beverage,Packaged Foods,Masala Mix,Masala Mix by Thrissur Enterprise 2092 in Thrissur.,364.14,200 gram,1
PROD01919,MSE01721,Kerala,Kottayam,Food & Beverage,Packaged Foods,Masala Mix,Masala Mix by Kottayam Enterprise 1721 in Kottayam.,416.11,500 gram,1
PROD01920,MSE03517,Maharashtra,Nashik,Fashion,Women's Apparel,Kurta Fabric,Kurta Fabric by Nashik Enterprise 3517 in Nashik.,2634.8,200 gram,1
PROD01921,MSE03954,Kerala,Kozhikode,Fashion,Women's Apparel,Kurta Fabric,Kurta Fabric by Kozhikode Enterprise 3954 in Kozhikode.,593.84,1 kg,1
PROD01922,MSE00676,Karnataka,Hubballi,Handicrafts & Handloom,Crafts,Papier-mâché Decor,Papier-mâché Decor by Hubballi Enterprise 676 in Hubballi.,540.43,2 piece,1
PROD01923,MSE01719,Karnataka,Hubballi,Food & Beverage,Packaged Foods,Ready-to-Eat Snacks,Ready-to-Eat Snacks by Hubballi Enterprise 1719 in Hubballi.,261.98,2 piece,1
PROD01924,MSE01561,Maharashtra,Nagpur,Agriculture,Seeds,Organic Fertilizer,Organic Fertilizer by Nagpur Enterprise 1561 in Nagpur.,424.32,1 piece,0
PROD01925,MSE02584,Maharashtra,Nagpur,Beauty & Personal Care,Skincare,Ayurvedic Balm,Ayurvedic Balm by Nagpur Enterprise 2584 in Nagpur.,1739.06,200 gram,0
PROD01926,MSE03785,Uttar Pradesh,Moradabad,Home & Kitchen,Home Decor,Decorative Shelf,Decorative Shelf by Moradabad Enterprise 3785 in Moradabad.,315.38,1 piece,0
PROD01927,MSE03673,Tamil Nadu,Chennai,Fashion,Women's Apparel,Cotton Saree,Cotton Saree by Chennai Enterprise 3673 in Chennai.,2104.91,200 gram,1
PROD01928,MSE02607,Maharashtra,Nagpur,Food & Beverage,Packaged Foods,Mango Pickle,Mango Pickle by Nagpur Enterprise 2607 in Nagpur.,326.23,500 gram,1
PROD01929,MSE01248,Haryana,Hisar,Services,Digital Services,Web Development,Web Development by Hisar Enterprise 1248 in Hisar.,4767.64,1 kg,0
PROD01930,MSE04704,West Bengal,Durgapur,Fashion,Women's Apparel,Handloom Dupatta,Handloom Dupatta by Durgapur Enterprise 4704 in Durgapur.,791.05,250 ml,1
PROD01931,MSE01651,Maharashtra,Pune,Home & Kitchen,Home Decor,Decorative Shelf,Decorative Shelf by Pune Enterprise 1651 in Pune.,1359.81,1 piece,0
PROD01932,MSE03274,West Bengal,Howrah,Agriculture,Seeds,Herbal Saplings,Herbal Saplings by Howrah Enterprise 3274 in Howrah.,1156.89,2 piece,0
PROD01933,MSE04784,Haryana,Faridabad,Fashion,Women's Apparel,Handloom Dupatta,Handloom Dupatta by Faridabad Enterprise 4784 in Faridabad.,1857.93,200 gram,1
PROD01934,MSE02330,Haryana,Ambala,Electronics,Mobile & Accessories,Earphones,Earphones by Ambala Enterprise 2330 in Ambala.,6769.89,1 kg,0
PROD01935,MSE00670,Uttar Pradesh,Agra,Agriculture,Seeds,Vegetable Seeds,Vegetable Seeds by Agra Enterprise 670 in Agra.,406.44,1 piece,0
PROD01936,MSE00145,Gujarat,Surat,Home & Kitchen,Home Decor,Wooden Chair,Wooden Chair by Surat Enterprise 145 in Surat.,1175.11,500 gram,0
PROD01937,MSE00008,Gujarat,Vadodara,Home & Kitchen,Home Decor,Decorative Shelf,Decorative Shelf by Vadodara Enterprise 8 in Vadodara.,424.31,250 ml,0
PROD01938,MSE02150,Kerala,Kottayam,Beauty & Personal Care,Skincare,Herbal Face Pack,Herbal Face Pack by Kottayam Enterprise 2150 in Kottayam.,688.95,200 gram,0
PROD01939,MSE00180,Kerala,Kozhikode,Food & Beverage,Packaged Foods,Papad,Papad by Kozhikode Enterprise 180 in Kozhikode.,309.45,200 gram,1
PROD01940,MSE00320,Haryana,Hisar,Home & Kitchen,Home Decor,Storage Rack,Storage Rack by Hisar Enterprise 320 in Hisar.,528.99,1 kg,0
PROD01941,MSE03799,Kerala,Kozhikode,Services,Digital Services,Catalog Design,Catalog Design by Kozhikode Enterprise 3799 in Kozhikode.,2537.26,2 piece,0
PROD01942,MSE00278,West Bengal,Siliguri,Fashion,Women's Apparel,Cotton Saree,Cotton Saree by Siliguri Enterprise 278 in Siliguri.,1688.65,2 piece,1
PROD01943,MSE03569,Karnataka,Bengaluru Urban,Handicrafts & Handloom,Crafts,Brass Lamp,Brass Lamp by Bengaluru Urban Enterprise 3569 in Bengaluru Urban.,4142.28,1 kg,1
PROD01944,MSE02797,Rajasthan,Jaipur,Home & Kitchen,Home Decor,Wooden Chair,Wooden Chair by Jaipur Enterprise 2797 in Jaipur.,2775.56,500 gram,0
PROD01945,MSE00092,Uttar Pradesh,Agra,Home & Kitchen,Home Decor,Wooden Chair,Wooden Chair by Agra Enterprise 92 in Agra.,1477.18,200 gram,0
PROD01946,MSE02493,West Bengal,Howrah,Fashion,Women's Apparel,Kurta Fabric,Kurta Fabric by Howrah Enterprise 2493 in Howrah.,714.94,1 piece,1
PROD01947,MSE04610,Haryana,Panipat,Services,Digital Services,IT Support,IT Support by Panipat Enterprise 4610 in Panipat.,5427.11,500 gram,0
PROD01948,MSE04088,Maharashtra,Mumbai,Fashion,Women's Apparel,Cotton Saree,Cotton Saree by Mumbai Enterprise 4088 in Mumbai.,2592.82,500 gram,1
PROD01949,MSE00164,West Bengal,Durgapur,Food & Beverage,Packaged Foods,Masala Mix,Masala Mix by Durgapur Enterprise 164 in Durgapur.,197.51,1 kg,1
PROD01950,MSE02428,Uttar Pradesh,Kanpur Nagar,Food & Beverage,Packaged Foods,Mango Pickle,Mango Pickle by Kanpur Nagar Enterprise 2428 in Kanpur Nagar.,315.09,1 kg,1
PROD01951,MSE01659,Rajasthan,Jaipur,Handicrafts & Handloom,Crafts,Brass Lamp,Brass Lamp by Jaipur Enterprise 1659 in Jaipur.,1138.16,200 gram,1
PROD01952,MSE04932,Uttar Pradesh,Agra,Handicrafts & Handloom,Crafts,Terracotta Pot,Terracotta Pot by Agra Enterprise 4932 in Agra.,3313.23,500 gram,1
PROD01953,MSE02427,Gujarat,Vadodara,Fashion,Women's Apparel,Silk Stole,Silk Stole by Vadodara Enterprise 2427 in Vadodara.,649.45,250 ml,1
PROD01954,MSE02906,Madhya Pradesh,Bhopal,Services,Digital Services,Catalog Design,Catalog Design by Bhopal Enterprise 2906 in Bhopal.,2483.04,250 ml,0
PROD01955,MSE04121,Maharashtra,Mumbai,Agriculture,Seeds,Organic Fertilizer,Organic Fertilizer by Mumbai Enterprise 4121 in Mumbai.,61.02,200 gram,0
PROD01956,MSE02604,Tamil Nadu,Coimbatore,Fashion,Women's Apparel,Silk Stole,Silk Stole by Coimbatore Enterprise 2604 in Coimbatore.,1779.23,250 ml,1
PROD01957,MSE01212,Karnataka,Mysuru,Handicrafts & Handloom,Crafts,Brass Lamp,Brass Lamp by Mysuru Enterprise 1212 in Mysuru.,3815.14,1 piece,1
PROD01958,MSE00664,Kerala,Ernakulam,Food & Beverage,Packaged Foods,Papad,Papad by Ernakulam Enterprise 664 in Ernakulam.,240.0,200 gram,1
PROD01959,MSE04370,Tamil Nadu,Tiruppur,Food & Beverage,Packaged Foods,Papad,Papad by Tiruppur Enterprise 4370 in Tiruppur.,188.46,1 kg,1
PROD01960,MSE01198,Uttar Pradesh,Agra,Food & Beverage,Packaged Foods,Papad,Papad by Agra Enterprise 1198 in Agra.,309.11,2 piece,1
PROD01961,MSE00866,Uttar Pradesh,Kanpur Nagar,Home & Kitchen,Home Decor,Decorative Shelf,Decorative Shelf by Kanpur Nagar Enterprise 866 in Kanpur Nagar.,2424.81,500 gram,0
PROD01962,MSE00493,Gujarat,Rajkot,Beauty & Personal Care,Skincare,Natural Soap,Natural Soap by Rajkot Enterprise 493 in Rajkot.,210.31,500 gram,0
PROD01963,MSE03980,Uttar Pradesh,Lucknow,Agriculture,Seeds,Vegetable Seeds,Vegetable Seeds by Lucknow Enterprise 3980 in Lucknow.,494.85,500 gram,0
PROD01964,MSE02718,West Bengal,Siliguri,Services,Digital Services,Web Development,Web Development by Siliguri Enterprise 2718 in Siliguri.,3844.64,1 piece,0
PROD01965,MSE04855,Gujarat,Ahmedabad,Home & Kitchen,Home Decor,Storage Rack,Storage Rack by Ahmedabad Enterprise 4855 in Ahmedabad.,2094.08,250 ml,0
PROD01966,MSE02613,Kerala,Kozhikode,Home & Kitchen,Home Decor,Storage Rack,Storage Rack by Kozhikode Enterprise 2613 in Kozhikode.,2382.79,1 kg,0
PROD01967,MSE01073,West Bengal,Kolkata,Fashion,Women's Apparel,Kurta Fabric,Kurta Fabric by Kolkata Enterprise 1073 in Kolkata.,2499.72,500 gram,1
PROD01968,MSE02994,Gujarat,Vadodara,Home & Kitchen,Home Decor,Decorative Shelf,Decorative Shelf by Vadodara Enterprise 2994 in Vadodara.,729.22,1 kg,0
PROD01969,MSE03843,Kerala,Kozhikode,Fashion,Women's Apparel,Cotton Saree,Cotton Saree by Kozhikode Enterprise 3843 in Kozhikode.,3155.02,250 ml,1
PROD01970,MSE04146,Haryana,Ambala,Home & Kitchen,Home Decor,Kitchen Organizer,Kitchen Organizer by Ambala Enterprise 4146 in Ambala.,2641.14,1 piece,0
PROD01971,MSE03186,Tamil Nadu,Tiruppur,Beauty & Personal Care,Skincare,Herbal Face Pack,Herbal Face Pack by Tiruppur Enterprise 3186 in Tiruppur.,125.42,500 gram,0
PROD01972,MSE00584,Madhya Pradesh,Gwalior,Home & Kitchen,Home Decor,Kitchen Organizer,Kitchen Organizer by Gwalior Enterprise 584 in Gwalior.,3062.89,2 piece,0
PROD01973,MSE04796,Madhya Pradesh,Gwalior,Electronics,Mobile & Accessories,LED Bulb,LED Bulb by Gwalior Enterprise 4796 in Gwalior.,7322.03,250 ml,0
PROD01974,MSE04922,Kerala,Thiruvananthapuram,Home & Kitchen,Home Decor,Kitchen Organizer,Kitchen Organizer by Thiruvananthapuram Enterprise 4922 in Thiruvananthapuram.,3158.48,250 ml,0
PROD01975,MSE04289,Kerala,Thrissur,Food & Beverage,Packaged Foods,Ready-to-Eat Snacks,Ready-to-Eat Snacks by Thrissur Enterprise 4289 in Thrissur.,202.0,2 piece,1
PROD01976,MSE02944,Tamil Nadu,Tiruppur,Food & Beverage,Packaged Foods,Mango Pickle,Mango Pickle by Tiruppur Enterprise 2944 in Tiruppur.,209.16,200 gram,1
PROD01977,MSE04282,Karnataka,Mysuru,Handicrafts & Handloom,Crafts,Brass Lamp,Brass Lamp by Mysuru Enterprise 4282 in Mysuru.,2160.28,500 gram,1
PROD01978,MSE00770,Karnataka,Mysuru,Food & Beverage,Packaged Foods,Mango Pickle,Mango Pickle by Mysuru Enterprise 770 in Mysuru.,407.99,1 piece,1
PROD01979,MSE03449,Kerala,Ernakulam,Fashion,Women's Apparel,Cotton Saree,Cotton Saree by Ernakulam Enterprise 3449 in Ernakulam.,1766.09,1 kg,1
PROD01980,MSE01766,Gujarat,Surat,Services,Digital Services,Web Development,Web Development by Surat Enterprise 1766 in Surat.,1627.17,2 piece,0
PROD01981,MSE01923,Karnataka,Bengaluru Urban,Handicrafts & Handloom,Crafts,Papier-mâché Decor,Papier-mâché Decor by Bengaluru Urban Enterprise 1923 in Bengaluru Urban.,735.69,1 kg,1
PROD01982,MSE00581,Rajasthan,Jaipur,Food & Beverage,Packaged Foods,Ready-to-Eat Snacks,Ready-to-Eat Snacks by Jaipur Enterprise 581 in Jaipur.,233.31,250 ml,1
PROD01983,MSE04508,Uttar Pradesh,Varanasi,Services,Digital Services,IT Support,IT Support by Varanasi Enterprise 4508 in Varanasi.,2649.9,2 piece,0
PROD01984,MSE04581,Rajasthan,Jaipur,Home & Kitchen,Home Decor,Storage Rack,Storage Rack by Jaipur Enterprise 4581 in Jaipur.,490.73,1 piece,0
PROD01985,MSE00809,Uttar Pradesh,Kanpur Nagar,Agriculture,Seeds,Herbal Saplings,Herbal Saplings by Kanpur Nagar Enterprise 809 in Kanpur Nagar.,714.78,500 gram,0
PROD01986,MSE03336,Tamil Nadu,Salem,Home & Kitchen,Home Decor,Decorative Shelf,Decorative Shelf by Salem Enterprise 3336 in Salem.,3280.45,500 gram,0
PROD01987,MSE01473,Madhya Pradesh,Gwalior,Food & Beverage,Packaged Foods,Mango Pickle,Mango Pickle by Gwalior Enterprise 1473 in Gwalior.,381.59,500 gram,1
PROD01988,MSE03721,West Bengal,Asansol,Electronics,Mobile & Accessories,Mobile Charger,Mobile Charger by Asansol Enterprise 3721 in Asansol.,5484.42,1 piece,0
PROD01989,MSE04667,West Bengal,Asansol,Handicrafts & Handloom,Crafts,Brass Lamp,Brass Lamp by Asansol Enterprise 4667 in Asansol.,407.49,500 gram,1
PROD01990,MSE02240,West Bengal,Kolkata,Handicrafts & Handloom,Crafts,Wooden Craft,Wooden Craft by Kolkata Enterprise 2240 in Kolkata.,2449.15,250 ml,1
PROD01991,MSE04256,Gujarat,Surat,Handicrafts & Handloom,Crafts,Papier-mâché Decor,Papier-mâché Decor by Surat Enterprise 4256 in Surat.,2101.24,2 piece,1
PROD01992,MSE00190,Haryana,Hisar,Fashion,Women's Apparel,Cotton Saree,Cotton Saree by Hisar Enterprise 190 in Hisar.,1561.31,250 ml,1
PROD01993,MSE01727,Kerala,Ernakulam,Food & Beverage,Packaged Foods,Papad,Papad by Ernakulam Enterprise 1727 in Ernakulam.,259.68,250 ml,1
PROD01994,MSE04611,Gujarat,Rajkot,Handicrafts & Handloom,Crafts,Brass Lamp,Brass Lamp by Rajkot Enterprise 4611 in Rajkot.,3620.38,2 piece,1
PROD01995,MSE02977,Maharashtra,Pune,Agriculture,Seeds,Organic Fertilizer,Organic Fertilizer by Pune Enterprise 2977 in Pune.,283.09,250 ml,0
PROD01996,MSE01415,Uttar Pradesh,Lucknow,Fashion,Women's Apparel,Cotton Saree,Cotton Saree by Lucknow Enterprise 1415 in Lucknow.,1039.97,2 piece,1
PROD01997,MSE02711,Uttar Pradesh,Moradabad,Fashion,Women's Apparel,Cotton Saree,Cotton Saree by Moradabad Enterprise 2711 in Moradabad.,924.76,1 kg,1
PROD01998,MSE03615,Uttar Pradesh,Agra,Handicrafts & Handloom,Crafts,Terracotta Pot,Terracotta Pot by Agra Enterprise 3615 in Agra.,3768.69,1 kg,1
PROD01999,MSE04778,Haryana,Faridabad,Agriculture,Seeds,Compost,Compost by Faridabad Enterprise 4778 in Faridabad.,1099.57,200 gram,0
